,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
20958,2007,6,26,2,1051.0,1050,1500.0,1445,AA,2096,N5TKAA,189.0,175.0,155.0,15.0,1.0,DFW,BWI,1217.0,6.0,28.0,0,,0,0.0,0.0,15.0,0.0,0.0
20959,2007,10,8,1,2225.0,2125,2333.0,2243,EV,4310,N880AS,68.0,78.0,54.0,50.0,60.0,ATL,ILM,377.0,5.0,9.0,0,,0,0.0,0.0,0.0,0.0,50.0
20960,2007,6,21,4,1614.0,1540,1843.0,1818,AS,98,N760AS,149.0,158.0,129.0,25.0,34.0,SEA,ONT,956.0,5.0,15.0,0,,0,25.0,0.0,0.0,0.0,0.0
20961,2007,11,30,5,1953.0,1945,2102.0,2045,WN,271,N501SW,69.0,60.0,58.0,17.0,8.0,MAF,DAL,319.0,3.0,8.0,0,,0,2.0,0.0,9.0,0.0,6.0
20962,2007,7,18,3,1950.0,1901,2131.0,2031,FL,856,N974AT,101.0,90.0,60.0,60.0,49.0,MCO,ATL,403.0,9.0,32.0,0,,0,0.0,0.0,11.0,0.0,49.0
20963,2007,7,30,1,801.0,800,1003.0,1005,WN,2510,N688SW,122.0,125.0,109.0,-2.0,1.0,SEA,SJC,697.0,5.0,8.0,0,,0,0.0,0.0,0.0,0.0,0.0
20964,2007,7,30,1,1033.0,1032,1318.0,1315,FL,268,N947AT,165.0,163.0,138.0,3.0,1.0,ATL,BOS,946.0,8.0,19.0,0,,0,0.0,0.0,0.0,0.0,0.0
20965,2007,2,16,5,1128.0,1110,2056.0,1904,US,1596,N185UW,388.0,294.0,283.0,112.0,18.0,LAX,PHL,2401.0,96.0,9.0,0,,0,18.0,0.0,94.0,0.0,0.0
20966,2007,8,26,7,1333.0,1325,1602.0,1553,XE,7670,N11181,149.0,148.0,120.0,9.0,8.0,PDX,LAX,834.0,10.0,19.0,0,,0,0.0,0.0,0.0,0.0,0.0
20967,2007,2,3,6,1001.0,959,1159.0,1208,FL,424,N966AT,58.0,69.0,44.0,-9.0,2.0,PNS,ATL,272.0,7.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20968,2007,6,14,4,1529.0,1525,1831.0,1830,9E,5603,85439E,122.0,125.0,86.0,1.0,4.0,MSP,CVG,596.0,10.0,26.0,0,,0,0.0,0.0,0.0,0.0,0.0
20969,2007,1,3,3,733.0,729,946.0,944,UA,377,N825UA,253.0,255.0,237.0,2.0,4.0,IAH,SFO,1635.0,5.0,11.0,0,,0,0.0,0.0,0.0,0.0,0.0
20970,2007,7,12,4,2025.0,1940,2114.0,2030,WN,1785,N793SA,49.0,50.0,37.0,44.0,45.0,ABQ,ELP,223.0,4.0,8.0,0,,0,1.0,0.0,0.0,0.0,43.0
20971,2007,10,22,1,1931.0,1922,2110.0,2055,OO,3986,N464SW,99.0,93.0,63.0,15.0,9.0,SLC,COS,410.0,9.0,27.0,0,,0,15.0,0.0,0.0,0.0,0.0
20972,2007,7,30,1,1621.0,1620,1700.0,1710,MQ,3965,N670AE,39.0,50.0,26.0,-10.0,1.0,ORD,MLI,139.0,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0
20973,2007,12,25,2,2046.0,1859,2055.0,1913,EV,4495,N922EV,69.0,74.0,45.0,102.0,107.0,ATL,VPS,264.0,4.0,20.0,0,,0,102.0,0.0,0.0,0.0,0.0
20974,2007,4,19,4,1919.0,1915,2004.0,2010,WN,2924,N773SA,165.0,175.0,148.0,-6.0,4.0,HOU,PHX,1020.0,7.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0
20975,2007,1,22,1,1443.0,1405,1559.0,1525,MQ,3405,N816AE,76.0,80.0,55.0,34.0,38.0,DFW,BTR,383.0,3.0,18.0,0,,0,16.0,0.0,0.0,0.0,18.0
20976,2007,2,19,1,1231.0,1140,1348.0,1300,9E,5736,86659E,77.0,80.0,61.0,48.0,51.0,OKC,MEM,432.0,7.0,9.0,0,,0,0.0,0.0,0.0,0.0,48.0
20977,2007,8,7,2,1531.0,1520,1708.0,1653,NW,169,N516US,217.0,213.0,191.0,15.0,11.0,MSP,SEA,1399.0,4.0,22.0,0,,0,11.0,0.0,4.0,0.0,0.0
20978,2007,7,30,1,1949.0,1930,2209.0,2204,UA,160,N906UA,80.0,94.0,67.0,5.0,19.0,DEN,OKC,495.0,4.0,9.0,0,,0,0.0,0.0,0.0,0.0,0.0
20979,2007,6,11,1,2214.0,2020,121.0,2349,CO,650,N33294,367.0,389.0,325.0,92.0,114.0,EWR,SFO,2565.0,7.0,35.0,0,,0,0.0,0.0,2.0,0.0,90.0
20980,2007,4,1,7,1807.0,1540,2019.0,1730,MQ,4482,N650AE,132.0,110.0,88.0,169.0,147.0,XNA,ORD,522.0,5.0,39.0,0,,0,0.0,0.0,169.0,0.0,0.0
20981,2007,12,10,1,602.0,540,923.0,859,EV,4322,N832AS,141.0,139.0,108.0,24.0,22.0,OMA,ATL,821.0,12.0,21.0,0,,0,0.0,22.0,2.0,0.0,0.0
20982,2007,12,18,2,1253.0,1250,1357.0,1415,WN,983,N605SW,124.0,145.0,112.0,-18.0,3.0,BWI,STL,737.0,2.0,10.0,0,,0,0.0,0.0,0.0,0.0,0.0
20983,2007,3,30,5,1616.0,1615,29.0,2359,B6,194,N618JB,493.0,464.0,446.0,30.0,1.0,LAS,JFK,2248.0,6.0,41.0,0,,0,0.0,0.0,30.0,0.0,0.0
20984,2007,8,23,4,1005.0,1000,1113.0,1114,OO,6719,N771SK,128.0,134.0,103.0,-1.0,5.0,ORF,ORD,717.0,8.0,17.0,0,,0,0.0,0.0,0.0,0.0,0.0
20985,2007,8,3,5,1405.0,1126,,1936,US,50,N642AW,,310.0,,,159.0,LAS,JFK,2248.0,0.0,23.0,0,,1,0.0,0.0,0.0,0.0,0.0
20986,2007,3,2,5,1138.0,1130,1432.0,1439,CO,388,N14337,174.0,189.0,153.0,-7.0,8.0,MIA,CLE,1080.0,6.0,15.0,0,,0,0.0,0.0,0.0,0.0,0.0
20987,2007,8,25,6,2021.0,1845,2129.0,2005,WN,1242,N429WN,68.0,80.0,55.0,84.0,96.0,RDU,PHL,336.0,6.0,7.0,0,,0,0.0,0.0,55.0,0.0,29.0
20988,2007,12,2,7,29.0,2355,556.0,532,F9,313,N925FR,207.0,217.0,187.0,24.0,34.0,DEN,BDL,1671.0,9.0,11.0,0,,0,11.0,0.0,5.0,0.0,8.0
20989,2007,5,3,4,1733.0,1720,2244.0,2235,AA,566,N5FGAA,191.0,195.0,168.0,9.0,13.0,SFO,DFW,1464.0,11.0,12.0,0,,0,0.0,0.0,0.0,0.0,0.0
20990,2007,5,24,4,950.0,942,1035.0,1022,OO,6259,N583SW,45.0,40.0,26.0,13.0,8.0,SFO,SMF,86.0,3.0,16.0,0,,0,0.0,0.0,0.0,0.0,0.0
20991,2007,2,27,2,659.0,640,934.0,732,XE,2887,N12996,155.0,52.0,46.0,122.0,19.0,LCH,IAH,127.0,18.0,91.0,0,,0,0.0,19.0,103.0,0.0,0.0
20992,2007,11,8,4,1455.0,1452,1538.0,1534,OO,4030,N604SK,103.0,102.0,84.0,4.0,3.0,SLC,ONT,558.0,6.0,13.0,0,,0,0.0,0.0,0.0,0.0,0.0
20993,2007,5,14,1,810.0,805,933.0,935,WN,912,N331SW,83.0,90.0,72.0,-2.0,5.0,RNO,SAN,488.0,4.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20994,2007,2,5,1,743.0,740,906.0,906,US,1804,N746UW,83.0,86.0,50.0,0.0,3.0,PIT,LGA,335.0,8.0,25.0,0,,0,0.0,0.0,0.0,0.0,0.0
20995,2007,10,2,2,654.0,630,746.0,710,MQ,4126,N669MB,112.0,100.0,92.0,36.0,24.0,CHA,ORD,501.0,5.0,15.0,0,,0,0.0,0.0,36.0,0.0,0.0
20996,2007,12,10,1,1156.0,1122,1228.0,1207,FL,562,N299AT,92.0,105.0,78.0,21.0,34.0,ATL,BMI,533.0,3.0,11.0,0,,0,0.0,0.0,21.0,0.0,0.0
20997,2007,10,6,6,1720.0,1705,1756.0,1750,WN,1379,N760SW,36.0,45.0,27.0,6.0,15.0,BNA,BHM,177.0,2.0,7.0,0,,0,0.0,0.0,0.0,0.0,0.0
20998,2007,3,22,4,1840.0,1650,1959.0,1827,UA,1143,N938UA,79.0,97.0,66.0,92.0,110.0,ORD,MCI,403.0,3.0,10.0,0,,0,0.0,0.0,0.0,0.0,92.0
20999,2007,5,9,3,1233.0,1130,1546.0,1432,DL,1878,N932DL,193.0,182.0,150.0,74.0,63.0,BOS,MCO,1121.0,3.0,40.0,0,,0,63.0,0.0,11.0,0.0,0.0
21000,2008,4,6,7,1122.0,1120,1156.0,1204,AS,65,N779AS,34.0,44.0,25.0,-8.0,2.0,PSG,JNU,123.0,3.0,6.0,0,,0,,,,,
21001,2008,2,1,5,1207.0,1150,1308.0,1252,EV,4476,N748EV,61.0,62.0,45.0,16.0,17.0,TLH,ATL,223.0,9.0,7.0,0,,0,0.0,16.0,0.0,0.0,0.0
21002,2008,9,15,1,1302.0,1300,1333.0,1330,WN,1552,N218WN,91.0,90.0,76.0,3.0,2.0,AUS,ELP,528.0,5.0,10.0,0,,0,,,,,
21003,2008,3,31,1,1355.0,1202,1422.0,1220,NW,1239,N945N,87.0,78.0,66.0,122.0,113.0,DTW,ORD,235.0,8.0,13.0,0,,0,0.0,113.0,9.0,0.0,0.0
21004,2008,12,16,2,1708.0,1630,19.0,15,WN,1234,N927WN,251.0,285.0,230.0,4.0,38.0,LAS,BDL,2298.0,7.0,14.0,0,,0,,,,,
21005,2008,10,22,3,1759.0,1750,2004.0,1930,CO,1795,N57857,245.0,220.0,192.0,34.0,9.0,IAH,LAX,1379.0,9.0,44.0,0,,0,0.0,9.0,25.0,0.0,0.0
21006,2008,1,15,2,1140.0,1130,1410.0,1400,WN,1092,N390SW,90.0,90.0,75.0,10.0,10.0,ELP,DAL,562.0,5.0,10.0,0,,0,,,,,
21007,2008,2,28,4,1821.0,1820,1938.0,1950,WN,841,N642WN,77.0,90.0,61.0,-12.0,1.0,SFO,LAX,337.0,5.0,11.0,0,,0,,,,,
21008,2008,4,26,6,801.0,800,947.0,955,WN,3419,N257WN,106.0,115.0,92.0,-8.0,1.0,HOU,STL,687.0,4.0,10.0,0,,0,,,,,
21009,2008,6,11,3,1744.0,1450,1902.0,1605,WN,2428,N399WN,78.0,75.0,63.0,177.0,174.0,SAN,SJC,417.0,2.0,13.0,0,,0,122.0,0.0,3.0,0.0,52.0
21010,2008,10,31,5,801.0,800,927.0,920,WN,1239,N622SW,86.0,80.0,58.0,7.0,1.0,PHL,RDU,336.0,3.0,25.0,0,,0,,,,,
21011,2008,12,1,1,1328.0,1325,1454.0,1430,MQ,4676,N721MQ,86.0,65.0,40.0,24.0,3.0,DCA,JFK,213.0,7.0,39.0,0,,0,0.0,0.0,24.0,0.0,0.0
21012,2008,12,3,3,1902.0,1850,2121.0,2115,WN,829,N275WN,319.0,325.0,308.0,6.0,12.0,BWI,LAS,2106.0,4.0,7.0,0,,0,,,,,
21013,2008,7,26,6,606.0,600,714.0,712,CO,1815,N16301,128.0,132.0,106.0,2.0,6.0,JAX,IAH,817.0,4.0,18.0,0,,0,,,,,
21014,2008,12,22,1,654.0,600,900.0,745,AA,1721,N3DGAA,126.0,105.0,80.0,75.0,54.0,ATL,MIA,595.0,9.0,37.0,0,,0,54.0,0.0,21.0,0.0,0.0
21015,2008,4,29,2,907.0,846,1035.0,956,YV,2841,N989HA,88.0,70.0,42.0,39.0,21.0,PHX,YUM,160.0,9.0,37.0,0,,0,39.0,0.0,0.0,0.0,0.0
21016,2008,2,24,7,2055.0,1905,2223.0,2032,UA,901,N902UA,88.0,87.0,62.0,111.0,110.0,SFO,SAN,447.0,5.0,21.0,0,,0,0.0,0.0,5.0,0.0,106.0
21017,2008,2,28,4,2057.0,2010,2313.0,2249,UA,653,N587UA,256.0,279.0,231.0,24.0,47.0,ORD,SJC,1829.0,6.0,19.0,0,,0,0.0,0.0,0.0,0.0,24.0
21018,2008,6,4,3,931.0,730,1039.0,850,WN,1878,N459WN,128.0,140.0,105.0,109.0,121.0,PHL,MDW,668.0,3.0,20.0,0,,0,109.0,0.0,0.0,0.0,0.0
21019,2008,9,15,1,2101.0,2100,2200.0,2205,MQ,3559,N524AE,59.0,65.0,41.0,-5.0,1.0,DFW,XNA,281.0,6.0,12.0,0,,0,,,,,
21020,2008,1,2,3,1705.0,1651,1752.0,1724,FL,269,N948AT,107.0,93.0,83.0,28.0,14.0,ATL,STL,483.0,4.0,20.0,0,,0,0.0,0.0,14.0,0.0,14.0
21021,2008,6,10,2,615.0,610,755.0,755,F9,239,N942FR,160.0,165.0,144.0,0.0,5.0,BNA,DEN,1013.0,6.0,10.0,0,,0,,,,,
21022,2008,11,12,3,1734.0,1700,1838.0,1806,UA,1586,N452UA,124.0,126.0,95.0,32.0,34.0,PHX,SFO,651.0,17.0,12.0,0,,0,0.0,0.0,0.0,0.0,32.0
21023,2008,7,12,6,1359.0,1347,1540.0,1534,NW,1448,N767NC,101.0,107.0,81.0,6.0,12.0,DTW,ORF,529.0,4.0,16.0,0,,0,,,,,
21024,2008,3,4,2,2102.0,2010,2243.0,2140,FL,643,N337AT,101.0,90.0,81.0,63.0,52.0,BOS,PHF,464.0,7.0,13.0,0,,0,0.0,0.0,11.0,0.0,52.0
21025,2008,2,15,5,1342.0,1335,1543.0,1600,OO,4023,N820SK,181.0,205.0,157.0,-17.0,7.0,IAH,SLC,1195.0,5.0,19.0,0,,0,,,,,
21026,2008,11,29,6,1651.0,1625,1827.0,1751,FL,747,N979AT,96.0,86.0,61.0,36.0,26.0,ATL,MCO,403.0,12.0,23.0,0,,0,0.0,0.0,10.0,0.0,26.0
21027,2008,4,4,5,2328.0,1925,132.0,2145,AA,2394,N480AA,124.0,140.0,95.0,227.0,243.0,ATL,LGA,761.0,4.0,25.0,0,,0,127.0,0.0,0.0,0.0,100.0
21028,2008,8,21,4,1325.0,1205,1457.0,1330,AA,2450,N291AA,92.0,85.0,59.0,87.0,80.0,SFO,LAX,337.0,9.0,24.0,0,,0,0.0,0.0,7.0,0.0,80.0
21029,2008,3,4,2,713.0,635,924.0,845,MQ,4342,N519AE,71.0,70.0,56.0,39.0,38.0,ORD,CMH,296.0,3.0,12.0,0,,0,32.0,0.0,1.0,0.0,6.0
21030,2008,5,30,5,2142.0,2135,2304.0,2303,NW,1457,N785NC,82.0,88.0,65.0,1.0,7.0,MSP,STL,449.0,5.0,12.0,0,,0,,,,,
21031,2008,2,5,2,1931.0,1800,2223.0,2113,US,1069,N420US,172.0,193.0,149.0,70.0,91.0,PHL,RSW,992.0,4.0,19.0,0,,0,0.0,0.0,0.0,0.0,70.0
21032,2008,4,4,5,2104.0,1950,2302.0,2155,WN,2822,N606SW,118.0,125.0,97.0,67.0,74.0,SEA,OAK,671.0,5.0,16.0,0,,0,15.0,0.0,0.0,0.0,52.0
21033,2008,5,27,2,1955.0,1950,2105.0,2104,OH,5614,N915CA,70.0,74.0,38.0,1.0,5.0,CVG,CLE,221.0,8.0,24.0,0,,0,,,,,
21034,2008,1,30,3,1914.0,1840,2216.0,2151,UA,1264,N349UA,122.0,131.0,96.0,25.0,34.0,ORD,MHT,843.0,5.0,21.0,0,,0,0.0,0.0,0.0,0.0,25.0
21035,2008,2,24,7,2141.0,2115,2318.0,2253,FL,218,N985AT,97.0,98.0,76.0,25.0,26.0,ATL,CAK,528.0,3.0,18.0,0,,0,25.0,0.0,0.0,0.0,0.0
21036,2008,7,23,3,1751.0,1749,1959.0,2016,UA,949,N803UA,248.0,267.0,226.0,-17.0,2.0,ORD,SEA,1721.0,3.0,19.0,0,,0,,,,,
21037,2008,2,7,4,2040.0,2035,2155.0,2223,OH,5526,N594SW,75.0,108.0,48.0,-28.0,5.0,JFK,BTV,267.0,7.0,20.0,0,,0,,,,,
21038,2008,10,28,2,1335.0,1332,1545.0,1524,FL,550,N173AT,130.0,112.0,106.0,21.0,3.0,ATL,BUF,712.0,5.0,19.0,0,,0,3.0,0.0,18.0,0.0,0.0
21039,2008,4,28,1,1929.0,1825,2130.0,1955,MQ,4437,N816AE,181.0,150.0,113.0,95.0,64.0,HPN,ORD,738.0,44.0,24.0,0,,0,0.0,0.0,42.0,0.0,53.0
21040,2008,10,3,5,1428.0,1425,1718.0,1715,AA,1622,N535AA,110.0,110.0,88.0,3.0,3.0,ORD,RDU,647.0,3.0,19.0,0,,0,,,,,
21041,2008,10,24,5,842.0,838,1055.0,1033,UA,1498,N416UA,253.0,235.0,219.0,22.0,4.0,TPA,DEN,1506.0,19.0,15.0,0,,0,0.0,0.0,22.0,0.0,0.0
21042,2008,6,19,4,2015.0,2010,2116.0,2115,WN,1768,N496WN,61.0,65.0,52.0,1.0,5.0,MSY,HOU,303.0,4.0,5.0,0,,0,,,,,
21043,2008,1,19,6,1236.0,1235,1400.0,1358,EV,4913,N928EV,84.0,83.0,52.0,2.0,1.0,CVG,MDT,429.0,5.0,27.0,0,,0,,,,,
21044,2008,8,25,1,1623.0,1555,1945.0,1908,B6,91,N571JB,382.0,373.0,337.0,37.0,28.0,JFK,OAK,2576.0,4.0,41.0,0,,0,28.0,0.0,9.0,0.0,0.0
21045,2008,4,1,2,1734.0,1725,1921.0,1920,WN,320,N384SW,47.0,55.0,33.0,1.0,9.0,MDW,IND,162.0,3.0,11.0,0,,0,,,,,
21046,2008,8,16,6,1105.0,1050,1233.0,1230,OH,5651,N514CA,88.0,100.0,64.0,3.0,15.0,BGR,JFK,382.0,9.0,15.0,0,,0,,,,,
21047,2008,5,12,1,2030.0,2015,2155.0,2140,WN,248,N392SW,85.0,85.0,68.0,15.0,15.0,LAS,OAK,407.0,5.0,12.0,0,,0,7.0,0.0,0.0,0.0,8.0
21048,2008,9,12,5,1030.0,1020,1126.0,1107,YV,7301,N650ML,56.0,47.0,25.0,19.0,10.0,ORD,BMI,116.0,5.0,26.0,0,,0,0.0,0.0,9.0,0.0,10.0
21049,2008,12,15,1,1458.0,1410,1723.0,1630,WN,2743,N779SW,145.0,140.0,121.0,53.0,48.0,SEA,LAS,866.0,14.0,10.0,0,,0,0.0,0.0,5.0,0.0,48.0
21050,2008,9,11,4,1622.0,1615,1735.0,1731,CO,1180,N78501,73.0,76.0,36.0,4.0,7.0,EWR,BOS,200.0,21.0,16.0,0,,0,,,,,
21051,2008,7,25,5,614.0,600,714.0,655,OO,3595,N237SW,60.0,55.0,48.0,19.0,14.0,RKS,SLC,161.0,4.0,8.0,0,,0,14.0,0.0,5.0,0.0,0.0
21052,2008,5,7,3,613.0,610,737.0,735,WN,287,N476WN,84.0,85.0,65.0,2.0,3.0,PDX,SMF,479.0,4.0,15.0,0,,0,,,,,
21053,2008,4,18,5,1806.0,1805,2000.0,2008,AS,490,N644AS,114.0,123.0,97.0,-8.0,1.0,SEA,OAK,671.0,5.0,12.0,0,,0,,,,,
21054,2008,2,29,5,1228.0,1225,1327.0,1325,WN,1330,N365SW,59.0,60.0,44.0,2.0,3.0,STL,MDW,251.0,5.0,10.0,0,,0,,,,,
21055,2008,4,18,5,922.0,915,1053.0,1035,XE,2008,N13956,151.0,140.0,121.0,18.0,7.0,IAH,COS,809.0,7.0,23.0,0,,0,7.0,0.0,11.0,0.0,0.0
21056,2008,12,8,1,1933.0,1930,2130.0,2046,NW,1225,N365NW,237.0,196.0,174.0,44.0,3.0,DTW,DEN,1123.0,9.0,54.0,0,,0,0.0,0.0,44.0,0.0,0.0
21057,2008,1,11,5,601.0,600,1113.0,1141,CO,1810,N26215,192.0,221.0,177.0,-28.0,1.0,SMF,IAH,1609.0,4.0,11.0,0,,0,,,,,
21058,2008,11,1,6,1545.0,1514,1619.0,1548,HA,161,N475HA,34.0,34.0,21.0,31.0,31.0,OGG,HNL,100.0,7.0,6.0,0,,0,0.0,0.0,0.0,0.0,31.0
21059,2008,8,28,4,1158.0,1155,1319.0,1250,UA,1563,N438UA,141.0,115.0,82.0,29.0,3.0,DEN,LAS,629.0,25.0,34.0,0,,0,0.0,0.0,29.0,0.0,0.0
21060,2008,5,20,2,1428.0,1410,1639.0,1615,WN,1404,N663SW,131.0,125.0,116.0,24.0,18.0,IAD,MCO,758.0,7.0,8.0,0,,0,4.0,0.0,6.0,0.0,14.0
21061,2008,8,23,6,1532.0,1530,1615.0,1611,EV,4642,N852AS,103.0,101.0,70.0,4.0,2.0,ATL,AEX,500.0,5.0,28.0,0,,0,,,,,
21062,2008,4,26,6,1400.0,1344,1425.0,1415,OO,6011,N934SW,85.0,91.0,63.0,10.0,16.0,LEX,ORD,323.0,6.0,16.0,0,,0,,,,,
21063,2008,1,27,7,1022.0,945,1121.0,1050,WN,3947,N258WN,59.0,65.0,48.0,31.0,37.0,BUR,SJC,296.0,3.0,8.0,0,,0,0.0,0.0,0.0,0.0,31.0
21064,2008,8,23,6,1016.0,958,1259.0,1243,US,88,N332AW,163.0,165.0,125.0,16.0,18.0,PHX,PDX,1009.0,23.0,15.0,0,,0,16.0,0.0,0.0,0.0,0.0
21065,2008,6,25,3,1912.0,1624,1943.0,1659,UA,701,N527UA,91.0,95.0,76.0,164.0,168.0,MCI,DEN,533.0,6.0,9.0,0,,0,0.0,0.0,0.0,0.0,164.0
21066,2008,2,4,1,1845.0,1835,2035.0,2055,OH,5189,N960CA,170.0,200.0,133.0,-20.0,10.0,JFK,STL,892.0,5.0,32.0,0,,0,,,,,
21067,2008,4,15,2,1926.0,1854,2056.0,2031,XE,7705,N16183,90.0,97.0,74.0,25.0,32.0,ABQ,SLC,493.0,4.0,12.0,0,,0,0.0,0.0,0.0,0.0,25.0
21068,2008,11,2,7,2146.0,2140,2326.0,2329,DL,1599,N301DQ,100.0,109.0,72.0,-3.0,6.0,ATL,PIT,526.0,5.0,23.0,0,,0,,,,,
21069,2008,2,11,1,1407.0,1345,1734.0,1703,OO,6762,N719SK,147.0,138.0,133.0,31.0,22.0,SBA,DEN,916.0,6.0,8.0,0,,0,31.0,0.0,0.0,0.0,0.0
21070,2008,12,6,6,919.0,915,931.0,945,WN,2751,N727SW,72.0,90.0,57.0,-14.0,4.0,SLC,LAS,368.0,6.0,9.0,0,,0,,,,,
21071,2008,1,17,4,754.0,750,1051.0,1029,OO,3798,N455SW,117.0,99.0,99.0,22.0,4.0,PSP,SLC,541.0,5.0,13.0,0,,0,22.0,0.0,0.0,0.0,0.0
21072,2008,7,2,3,2351.0,2125,249.0,20,AA,1382,N5DDAA,178.0,175.0,147.0,149.0,146.0,MIA,EWR,1086.0,8.0,23.0,0,,0,0.0,146.0,3.0,0.0,0.0
21073,2008,5,25,7,1456.0,1455,1631.0,1640,WN,2422,N399WN,95.0,105.0,83.0,-9.0,1.0,RNO,SEA,564.0,4.0,8.0,0,,0,,,,,
21074,2008,12,30,2,1735.0,1731,1947.0,1937,UA,1597,N495UA,252.0,246.0,216.0,10.0,4.0,ORD,LAS,1515.0,5.0,31.0,0,,0,,,,,
21075,2008,6,20,5,1510.0,1405,1805.0,1615,AA,1345,N566AA,295.0,250.0,246.0,110.0,65.0,ORD,LAX,1745.0,4.0,45.0,0,,0,0.0,0.0,51.0,0.0,59.0
21076,2008,4,13,7,1222.0,1220,1233.0,1240,WN,1409,N475WN,71.0,80.0,61.0,-7.0,2.0,PIT,MDW,402.0,3.0,7.0,0,,0,,,,,
21077,2008,3,24,1,1329.0,1311,1757.0,1802,NW,610,N319US,148.0,171.0,131.0,-5.0,18.0,GEG,MSP,1175.0,7.0,10.0,0,,0,,,,,
21078,2008,11,6,4,1810.0,1725,1911.0,1835,MQ,3759,N522MQ,61.0,70.0,39.0,36.0,45.0,DFW,LIT,304.0,3.0,19.0,0,,0,7.0,0.0,0.0,0.0,29.0
21079,2008,6,22,7,2109.0,2020,30.0,2359,UA,123,N588UA,261.0,279.0,240.0,31.0,49.0,SFO,ANC,2018.0,5.0,16.0,0,,0,0.0,30.0,0.0,0.0,1.0
21080,2008,4,6,7,2010.0,1920,2158.0,2115,WN,324,N365SW,108.0,115.0,95.0,43.0,50.0,OAK,GEG,723.0,3.0,10.0,0,,0,33.0,0.0,0.0,0.0,10.0
21081,2008,11,12,3,1706.0,1703,1812.0,1801,NW,757,N338NW,126.0,118.0,109.0,11.0,3.0,DTW,MSP,528.0,4.0,13.0,0,,0,,,,,
21082,2008,5,21,3,2000.0,1950,7.0,2355,WN,118,N663SW,127.0,125.0,112.0,12.0,10.0,PHX,SAT,843.0,3.0,12.0,0,,0,,,,,
21083,2008,9,27,6,1917.0,1835,2038.0,2000,WN,758,N272WN,141.0,145.0,98.0,38.0,42.0,PHL,BNA,675.0,6.0,37.0,0,,0,0.0,0.0,0.0,0.0,38.0
21084,2008,6,12,4,1435.0,1355,1514.0,1439,OO,5752,N236SW,39.0,44.0,24.0,35.0,40.0,LAX,CLD,86.0,3.0,12.0,0,,0,0.0,0.0,0.0,0.0,35.0
21085,2008,4,22,2,2008.0,1955,2212.0,2205,WN,1423,N342SW,124.0,130.0,107.0,7.0,13.0,PIT,MCO,834.0,5.0,12.0,0,,0,,,,,
21086,2008,7,14,1,1155.0,900,1314.0,1032,FL,133,N344AT,79.0,92.0,65.0,162.0,175.0,TPA,ATL,406.0,5.0,9.0,0,,0,162.0,0.0,0.0,0.0,0.0
21087,2008,3,9,7,1304.0,1300,1521.0,1513,EV,4404,N848AS,77.0,73.0,49.0,8.0,4.0,MOB,ATL,302.0,20.0,8.0,0,,0,,,,,
21088,2008,5,21,3,2214.0,2150,2312.0,2300,WN,3766,N788SA,58.0,70.0,45.0,12.0,24.0,LAX,LAS,236.0,5.0,8.0,0,,0,,,,,
21089,2008,1,18,5,2050.0,2025,2137.0,2112,HA,391,N486HA,47.0,47.0,33.0,25.0,25.0,ITO,HNL,216.0,6.0,8.0,0,,0,0.0,0.0,0.0,0.0,25.0
21090,2008,7,7,1,1631.0,1507,1740.0,1611,YV,2868,N449YV,69.0,64.0,40.0,89.0,84.0,YUM,PHX,160.0,10.0,19.0,0,,0,89.0,0.0,0.0,0.0,0.0
21091,2008,7,26,6,1436.0,1425,1513.0,1515,MQ,4500,N690AE,37.0,50.0,26.0,-2.0,11.0,ORD,PIA,130.0,2.0,9.0,0,,0,,,,,
21092,2008,8,1,5,2030.0,2025,2332.0,2340,AA,519,N5BRAA,182.0,195.0,163.0,-8.0,5.0,BOS,MIA,1258.0,4.0,15.0,0,,0,,,,,
21093,2008,6,10,2,1806.0,1710,2359.0,1846,B6,1309,N266JB,353.0,96.0,45.0,313.0,56.0,JFK,IAD,228.0,5.0,303.0,0,,0,0.0,0.0,270.0,0.0,43.0
21094,2008,10,12,7,2237.0,2155,2356.0,2310,WN,2362,N385SW,79.0,75.0,65.0,46.0,42.0,BWI,MHT,377.0,5.0,9.0,0,,0,0.0,0.0,11.0,0.0,35.0
21095,2008,7,11,5,1815.0,1812,2017.0,2030,OO,3843,N806SK,182.0,198.0,163.0,-13.0,3.0,IAH,SLC,1195.0,5.0,14.0,0,,0,,,,,
21096,2008,4,12,6,1917.0,1915,2029.0,2030,WN,828,N908WN,72.0,75.0,59.0,-1.0,2.0,BUR,SMF,358.0,5.0,8.0,0,,0,,,,,
21097,2008,11,20,4,1546.0,1545,1653.0,1700,WN,2026,N739GB,67.0,75.0,54.0,-7.0,1.0,BUR,OAK,325.0,5.0,8.0,0,,0,,,,,
